"Posição","Nome","Localidade","2008","Unidade","Multiplicador"
"1.1.3.1","Com rede de distribuição de água","Alto Santo","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Amontada","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Antonina do Norte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Apuiarés","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Aquiraz","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Aracati","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Aracoiaba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ararendá","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Araripe","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Aratuba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Arneiroz","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Assaré","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Aurora","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Baixio","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Banabuiú","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Barbalha","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Barreira","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Barro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Barroquinha","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Baturité","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Beberibe","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Bela Cruz","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Boa Viagem","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Brejo Santo","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Camocim","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Campos Sales","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Canindé","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Capistrano","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Caridade","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Cariré","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Caririaçu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Cariús","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Carnaubal","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Cascavel","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Catarina","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Catunda","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Caucaia","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Cedro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Chaval","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Choró","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Chorozinho","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Coreaú","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Crateús","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Crato","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Croatá","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Cruz","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Deputado Irapuan Pinheiro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ererê","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Eusébio","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Farias Brito","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Forquilha","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Fortaleza","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Fortim","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Frecheirinha","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","General Sampaio","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Graça","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Granja","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Granjeiro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Groaíras","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Guaiúba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Guaraciaba do Norte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Guaramiranga","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Hidrolândia","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Horizonte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ibaretama","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ibiapina","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ibicuitinga","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Icapuí","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Icó","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Iguatu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Independência","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ipaporanga","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ipaumirim","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ipu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ipueiras","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Iracema","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Irauçuba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itaiçaba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itaitinga","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itapajé","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itapipoca","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itapiúna","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itarema","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Itatira","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jaguaretama","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jaguaribara","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jaguaribe","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jaguaruana","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jardim","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jati","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jijoca de Jericoacoara","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Juazeiro do Norte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Jucás","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Lavras da Mangabeira","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Limoeiro do Norte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Madalena","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Maracanaú","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Maranguape","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Marco","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Martinópole","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Massapê","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Mauriti","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Meruoca","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Milagres","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Milhã","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Miraíma","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Missão Velha","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Mombaça","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Monsenhor Tabosa","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Morada Nova","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Moraújo","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Morrinhos","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Mucambo","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Mulungu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Nova Olinda","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Nova Russas","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Novo Oriente","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Ocara","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Orós","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pacajus","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pacatuba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pacoti","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pacujá","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Palhano","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Palmácia","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Paracuru","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Paraipaba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Parambu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Paramoti","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pedra Branca","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Penaforte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pentecoste","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pereiro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pindoretama","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Piquet Carneiro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Pires Ferreira","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Poranga","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Porteiras","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Potengi","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Potiretama","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Quiterianópolis","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Quixadá","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Quixelô","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Quixeramobim","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Quixeré","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Redenção","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Reriutaba","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Russas","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Saboeiro","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Salitre","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Santana do Acaraú","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Santana do Cariri","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Santa Quitéria","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","São Benedito","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","São Gonçalo do Amarante","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","São João do Jaguaribe","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","São Luís do Curu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Senador Pompeu","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Senador Sá","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Sobral","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Solonópole","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Tabuleiro do Norte","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Tamboril","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Tarrafas","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Tauá","1","unidades",1
"1.1.3.1","Com rede de distribuição de água","Tejuçuoca","1","unidades",1
