"Posição","Nome","Localidade","2017-preliminar","Unidade","Multiplicador"
"1.2.3.6","Regular do ensino fundamental ou 1º grau","General Sampaio","134","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Graça","165","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Granja","764","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Granjeiro","192","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Groaíras","170","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Guaiúba","226","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Guaraciaba do Norte","599","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Guaramiranga","20","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Hidrolândia","817","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Horizonte","256","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ibaretama","621","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ibiapina","168","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ibicuitinga","269","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Icapuí","56","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Icó","1332","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Iguatu","759","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Independência","637","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ipaporanga","467","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ipaumirim","150","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ipu","610","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ipueiras","604","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Iracema","208","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Irauçuba","485","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itaiçaba","300","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itaitinga","3","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itapajé","455","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itapipoca","1259","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itapiúna","738","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itarema","542","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Itatira","422","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jaguaretama","304","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jaguaribara","401","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jaguaribe","506","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jaguaruana","924","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jardim","751","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jati","152","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jijoca de Jericoacoara","231","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Juazeiro do Norte","239","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Jucás","545","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Lavras da Mangabeira","843","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Limoeiro do Norte","293","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Madalena","593","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Maracanaú","61","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Maranguape","763","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Marco","357","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Martinópole","105","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Massapê","502","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Mauriti","1001","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Meruoca","155","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Milagres","195","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Milhã","254","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Miraíma","77","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Missão Velha","1277","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Mombaça","1347","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Monsenhor Tabosa","255","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Morada Nova","1432","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Moraújo","133","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Morrinhos","268","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Mucambo","300","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Mulungu","191","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Nova Olinda","193","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Nova Russas","310","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Novo Oriente","876","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ocara","917","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Orós","462","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pacajus","373","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pacatuba","244","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pacoti","375","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pacujá","100","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Palhano","220","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Palmácia","310","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Paracuru","84","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Paraipaba","386","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Parambu","878","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Paramoti","182","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pedra Branca","1092","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Penaforte","123","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pentecoste","681","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pereiro","609","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pindoretama","226","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Piquet Carneiro","914","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Pires Ferreira","269","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Poranga","519","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Porteiras","363","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Potengi","427","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Potiretama","397","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Quiterianópolis","734","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Quixadá","1441","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Quixelô","426","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Quixeramobim","1416","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Quixeré","76","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Redenção","730","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Reriutaba","576","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Russas","1198","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Saboeiro","348","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Salitre","717","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Santana do Acaraú","686","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Santana do Cariri","429","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Santa Quitéria","1220","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","São Benedito","572","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","São Gonçalo do Amarante","299","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","São João do Jaguaribe","220","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","São Luís do Curu","192","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Senador Pompeu","707","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Senador Sá","125","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Sobral","1099","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Solonópole","520","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tabuleiro do Norte","257","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tamboril","669","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tarrafas","457","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tauá","1572","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tejuçuoca","269","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tianguá","1004","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Trairi","961","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Tururu","237","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Ubajara","447","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Umari","170","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Umirim","448","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Uruburetama","204","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Uruoca","345","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Varjota","271","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Várzea Alegre","1155","estabelecimentos",1
"1.2.3.6","Regular do ensino fundamental ou 1º grau","Viçosa do Ceará","1709","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Abaiara","10","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Acarape","1","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Acaraú","20","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Acopiara","11","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Aiuaba","9","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Alcântaras","1","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Altaneira","4","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Alto Santo","3","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Amontada","60","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Antonina do Norte","-","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Apuiarés","1","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Aquiraz","9","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Aracati","11","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Aracoiaba","62","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Ararendá","8","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Araripe","34","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Aratuba","-","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Arneiroz","6","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Assaré","8","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Aurora","4","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Baixio","1","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Banabuiú","6","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Barbalha","14","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Barreira","8","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Barro","11","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Barroquinha","6","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Baturité","3","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Beberibe","28","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Bela Cruz","21","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Boa Viagem","25","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Brejo Santo","-","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Camocim","9","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Campos Sales","15","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Canindé","49","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Capistrano","13","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Caridade","17","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Cariré","7","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Caririaçu","23","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Cariús","11","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Carnaubal","7","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Cascavel","41","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Catarina","2","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Catunda","3","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Caucaia","41","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Cedro","6","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Chaval","3","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Choró","22","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Chorozinho","2","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Coreaú","1","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Crateús","14","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Crato","9","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Croatá","9","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Cruz","17","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Deputado Irapuan Pinheiro","3","estabelecimentos",1
"1.2.3.7","EJA - educação de jovens e adultos e supletivo do ensino fundamental ou do 1º grau","Ererê","1","estabelecimentos",1
