"Posição","Nome","Localidade","2005","2009","Unidade","Multiplicador"
"1.4.4.3","SUS Emergência","Nova Olinda","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Nova Russas","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Novo Oriente","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Ocara","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Orós","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pacajus","2","2","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pacatuba","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pacoti","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pacujá","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Palhano","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Palmácia","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Paracuru","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Paraipaba","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Parambu","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Paramoti","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pedra Branca","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Penaforte","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pentecoste","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pereiro","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pindoretama","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Piquet Carneiro","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Pires Ferreira","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Poranga","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Porteiras","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Potengi","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Potiretama","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Quiterianópolis","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Quixadá","2","2","estabelecimentos",1
"1.4.4.3","SUS Emergência","Quixelô","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Quixeramobim","2","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Quixeré","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Redenção","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Reriutaba","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Russas","2","2","estabelecimentos",1
"1.4.4.3","SUS Emergência","Saboeiro","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Salitre","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Santana do Acaraú","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Santana do Cariri","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Santa Quitéria","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","São Benedito","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","São Gonçalo do Amarante","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","São João do Jaguaribe","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","São Luís do Curu","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Senador Pompeu","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Senador Sá","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Sobral","4","3","estabelecimentos",1
"1.4.4.3","SUS Emergência","Solonópole","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tabuleiro do Norte","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tamboril","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tarrafas","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tauá","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tejuçuoca","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tianguá","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Trairi","0","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Tururu","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Ubajara","2","2","estabelecimentos",1
"1.4.4.3","SUS Emergência","Umari","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Umirim","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Uruburetama","1","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Uruoca","0","0","estabelecimentos",1
"1.4.4.3","SUS Emergência","Varjota","1","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Várzea Alegre","2","1","estabelecimentos",1
"1.4.4.3","SUS Emergência","Viçosa do Ceará","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Abaiara","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Acarape","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Acaraú","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Acopiara","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Aiuaba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Alcântaras","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Altaneira","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Alto Santo","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Amontada","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Antonina do Norte","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Apuiarés","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Aquiraz","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Aracati","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Aracoiaba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ararendá","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Araripe","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Aratuba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Arneiroz","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Assaré","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Aurora","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Baixio","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Banabuiú","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Barbalha","3","3","estabelecimentos",1
"1.4.4.4","SUS Internação","Barreira","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Barro","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Barroquinha","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Baturité","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Beberibe","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Bela Cruz","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Boa Viagem","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Brejo Santo","3","3","estabelecimentos",1
"1.4.4.4","SUS Internação","Camocim","2","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Campos Sales","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Canindé","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Capistrano","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Caridade","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Cariré","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Caririaçu","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Cariús","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Carnaubal","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Cascavel","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Catarina","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Catunda","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Caucaia","2","3","estabelecimentos",1
"1.4.4.4","SUS Internação","Cedro","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Chaval","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Choró","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Chorozinho","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Coreaú","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Crateús","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Crato","6","4","estabelecimentos",1
"1.4.4.4","SUS Internação","Croatá","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Cruz","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Deputado Irapuan Pinheiro","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ererê","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Eusébio","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Farias Brito","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Forquilha","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Fortaleza","52","41","estabelecimentos",1
"1.4.4.4","SUS Internação","Fortim","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Frecheirinha","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","General Sampaio","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Graça","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Granja","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Granjeiro","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Groaíras","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Guaiúba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Guaraciaba do Norte","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Guaramiranga","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Hidrolândia","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Horizonte","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ibaretama","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ibiapina","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ibicuitinga","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Icapuí","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Icó","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Iguatu","3","3","estabelecimentos",1
"1.4.4.4","SUS Internação","Independência","2","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ipaporanga","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ipaumirim","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ipu","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Ipueiras","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Iracema","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Irauçuba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itaiçaba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itaitinga","2","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itapajé","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itapipoca","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itapiúna","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itarema","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Itatira","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Jaguaretama","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Jaguaribara","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Jaguaribe","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Jaguaruana","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Jardim","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Jati","1","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Jijoca de Jericoacoara","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Juazeiro do Norte","5","6","estabelecimentos",1
"1.4.4.4","SUS Internação","Jucás","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Lavras da Mangabeira","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Limoeiro do Norte","3","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Madalena","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Maracanaú","3","4","estabelecimentos",1
"1.4.4.4","SUS Internação","Maranguape","3","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Marco","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Martinópole","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Massapê","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Mauriti","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Meruoca","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Milagres","1","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Milhã","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Miraíma","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Missão Velha","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Mombaça","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Monsenhor Tabosa","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Morada Nova","1","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Moraújo","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Morrinhos","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Mucambo","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Mulungu","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Nova Olinda","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Nova Russas","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Novo Oriente","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ocara","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Orós","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pacajus","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Pacatuba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pacoti","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pacujá","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Palhano","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Palmácia","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Paracuru","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Paraipaba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Parambu","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Paramoti","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pedra Branca","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Penaforte","0","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pentecoste","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pereiro","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pindoretama","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Piquet Carneiro","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Pires Ferreira","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Poranga","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Porteiras","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Potengi","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Potiretama","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Quiterianópolis","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Quixadá","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Quixelô","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Quixeramobim","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Quixeré","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Redenção","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Reriutaba","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Russas","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Saboeiro","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Salitre","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Santana do Acaraú","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Santana do Cariri","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Santa Quitéria","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","São Benedito","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","São Gonçalo do Amarante","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","São João do Jaguaribe","0","1","estabelecimentos",1
"1.4.4.4","SUS Internação","São Luís do Curu","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Senador Pompeu","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Senador Sá","0","0","estabelecimentos",1
"1.4.4.4","SUS Internação","Sobral","5","5","estabelecimentos",1
"1.4.4.4","SUS Internação","Solonópole","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Tabuleiro do Norte","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Tamboril","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Tarrafas","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Tauá","3","3","estabelecimentos",1
"1.4.4.4","SUS Internação","Tejuçuoca","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Tianguá","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Trairi","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Tururu","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Ubajara","2","2","estabelecimentos",1
"1.4.4.4","SUS Internação","Umari","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Umirim","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Uruburetama","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Uruoca","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Varjota","1","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Várzea Alegre","2","1","estabelecimentos",1
"1.4.4.4","SUS Internação","Viçosa do Ceará","1","1","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Abaiara","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Acarape","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Acaraú","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Acopiara","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Aiuaba","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Alcântaras","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Altaneira","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Alto Santo","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Amontada","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Antonina do Norte","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Apuiarés","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Aquiraz","0","0","estabelecimentos",1
"1.4.4.5","SUS UTI/CTI","Aracati","0","0","estabelecimentos",1
