"Posição","Nome","Localidade","2010","Unidade","Multiplicador"
"5.1.4.1.1.3","Máquina de lavar roupa","Chaval","98","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Choró","85","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Chorozinho","249","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Coreaú","297","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Crateús","2574","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Crato","4107","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Croatá","168","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Cruz","305","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Deputado Irapuan Pinheiro","104","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ererê","44","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Eusébio","2550","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Farias Brito","119","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Forquilha","761","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Fortaleza","242992","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Fortim","224","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Frecheirinha","174","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","General Sampaio","59","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Graça","59","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Granja","274","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Granjeiro","44","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Groaíras","230","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Guaiúba","332","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Guaraciaba do Norte","569","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Guaramiranga","54","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Hidrolândia","493","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Horizonte","1669","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ibaretama","115","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ibiapina","250","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ibicuitinga","158","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Icapuí","377","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Icó","1239","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Iguatu","3592","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Independência","497","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ipaporanga","98","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ipaumirim","180","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ipu","906","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ipueiras","490","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Iracema","272","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Irauçuba","237","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itaiçaba","167","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itaitinga","1028","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itapajé","620","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itapipoca","2244","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itapiúna","218","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itarema","281","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Itatira","164","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jaguaretama","381","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jaguaribara","337","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jaguaribe","562","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jaguaruana","764","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jardim","140","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jati","89","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jijoca de Jericoacoara","107","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Juazeiro do Norte","11032","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Jucás","487","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Lavras da Mangabeira","404","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Limoeiro do Norte","2466","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Madalena","254","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Maracanaú","11548","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Maranguape","3730","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Marco","195","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Martinópole","125","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Massapê","462","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Mauriti","469","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Meruoca","112","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Milagres","287","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Milhã","256","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Miraíma","74","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Missão Velha","377","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Mombaça","645","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Monsenhor Tabosa","302","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Morada Nova","1735","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Moraújo","30","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Morrinhos","353","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Mucambo","236","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Mulungu","138","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Nova Olinda","117","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Nova Russas","825","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Novo Oriente","310","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ocara","231","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Orós","400","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pacajus","2067","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pacatuba","2804","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pacoti","217","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pacujá","93","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Palhano","161","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Palmácia","102","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Paracuru","791","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Paraipaba","413","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Parambu","379","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Paramoti","73","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pedra Branca","930","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Penaforte","158","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pentecoste","765","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pereiro","159","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pindoretama","378","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Piquet Carneiro","341","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Pires Ferreira","78","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Poranga","188","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Porteiras","133","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Potengi","133","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Potiretama","32","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Quiterianópolis","160","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Quixadá","2544","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Quixelô","124","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Quixeramobim","1989","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Quixeré","497","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Redenção","405","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Reriutaba","360","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Russas","2877","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Saboeiro","173","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Salitre","100","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Santana do Acaraú","273","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Santana do Cariri","167","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Santa Quitéria","594","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","São Benedito","743","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","São Gonçalo do Amarante","886","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","São João do Jaguaribe","201","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","São Luís do Curu","167","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Senador Pompeu","324","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Senador Sá","68","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Sobral","8175","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Solonópole","251","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tabuleiro do Norte","1142","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tamboril","377","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tarrafas","110","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tauá","1272","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tejuçuoca","75","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tianguá","2256","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Trairi","434","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Tururu","61","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Ubajara","547","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Umari","93","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Umirim","102","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Uruburetama","325","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Uruoca","120","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Varjota","459","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Várzea Alegre","447","domicílios",1
"5.1.4.1.1.3","Máquina de lavar roupa","Viçosa do Ceará","394","domicílios",1
"5.1.4.1.1.4","Microcomputador","Abaiara","136","domicílios",1
"5.1.4.1.1.4","Microcomputador","Acarape","195","domicílios",1
"5.1.4.1.1.4","Microcomputador","Acaraú","862","domicílios",1
"5.1.4.1.1.4","Microcomputador","Acopiara","1006","domicílios",1
"5.1.4.1.1.4","Microcomputador","Aiuaba","137","domicílios",1
"5.1.4.1.1.4","Microcomputador","Alcântaras","124","domicílios",1
"5.1.4.1.1.4","Microcomputador","Altaneira","111","domicílios",1
"5.1.4.1.1.4","Microcomputador","Alto Santo","286","domicílios",1
"5.1.4.1.1.4","Microcomputador","Amontada","449","domicílios",1
"5.1.4.1.1.4","Microcomputador","Antonina do Norte","151","domicílios",1
"5.1.4.1.1.4","Microcomputador","Apuiarés","236","domicílios",1
"5.1.4.1.1.4","Microcomputador","Aquiraz","2400","domicílios",1
"5.1.4.1.1.4","Microcomputador","Aracati","2510","domicílios",1
"5.1.4.1.1.4","Microcomputador","Aracoiaba","395","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ararendá","154","domicílios",1
"5.1.4.1.1.4","Microcomputador","Araripe","396","domicílios",1
"5.1.4.1.1.4","Microcomputador","Aratuba","74","domicílios",1
"5.1.4.1.1.4","Microcomputador","Arneiroz","99","domicílios",1
"5.1.4.1.1.4","Microcomputador","Assaré","468","domicílios",1
"5.1.4.1.1.4","Microcomputador","Aurora","479","domicílios",1
"5.1.4.1.1.4","Microcomputador","Baixio","216","domicílios",1
"5.1.4.1.1.4","Microcomputador","Banabuiú","341","domicílios",1
"5.1.4.1.1.4","Microcomputador","Barbalha","2226","domicílios",1
"5.1.4.1.1.4","Microcomputador","Barreira","232","domicílios",1
"5.1.4.1.1.4","Microcomputador","Barro","347","domicílios",1
"5.1.4.1.1.4","Microcomputador","Barroquinha","264","domicílios",1
"5.1.4.1.1.4","Microcomputador","Baturité","991","domicílios",1
"5.1.4.1.1.4","Microcomputador","Beberibe","1000","domicílios",1
"5.1.4.1.1.4","Microcomputador","Bela Cruz","629","domicílios",1
"5.1.4.1.1.4","Microcomputador","Boa Viagem","1098","domicílios",1
"5.1.4.1.1.4","Microcomputador","Brejo Santo","1428","domicílios",1
"5.1.4.1.1.4","Microcomputador","Camocim","1569","domicílios",1
"5.1.4.1.1.4","Microcomputador","Campos Sales","824","domicílios",1
"5.1.4.1.1.4","Microcomputador","Canindé","2122","domicílios",1
"5.1.4.1.1.4","Microcomputador","Capistrano","216","domicílios",1
"5.1.4.1.1.4","Microcomputador","Caridade","197","domicílios",1
"5.1.4.1.1.4","Microcomputador","Cariré","378","domicílios",1
"5.1.4.1.1.4","Microcomputador","Caririaçu","457","domicílios",1
"5.1.4.1.1.4","Microcomputador","Cariús","232","domicílios",1
"5.1.4.1.1.4","Microcomputador","Carnaubal","357","domicílios",1
"5.1.4.1.1.4","Microcomputador","Cascavel","1888","domicílios",1
"5.1.4.1.1.4","Microcomputador","Catarina","246","domicílios",1
"5.1.4.1.1.4","Microcomputador","Catunda","126","domicílios",1
"5.1.4.1.1.4","Microcomputador","Caucaia","16649","domicílios",1
"5.1.4.1.1.4","Microcomputador","Cedro","727","domicílios",1
"5.1.4.1.1.4","Microcomputador","Chaval","180","domicílios",1
"5.1.4.1.1.4","Microcomputador","Choró","123","domicílios",1
"5.1.4.1.1.4","Microcomputador","Chorozinho","357","domicílios",1
"5.1.4.1.1.4","Microcomputador","Coreaú","376","domicílios",1
"5.1.4.1.1.4","Microcomputador","Crateús","2864","domicílios",1
"5.1.4.1.1.4","Microcomputador","Crato","7811","domicílios",1
"5.1.4.1.1.4","Microcomputador","Croatá","232","domicílios",1
"5.1.4.1.1.4","Microcomputador","Cruz","688","domicílios",1
"5.1.4.1.1.4","Microcomputador","Deputado Irapuan Pinheiro","135","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ererê","125","domicílios",1
"5.1.4.1.1.4","Microcomputador","Eusébio","2536","domicílios",1
"5.1.4.1.1.4","Microcomputador","Farias Brito","363","domicílios",1
"5.1.4.1.1.4","Microcomputador","Forquilha","655","domicílios",1
"5.1.4.1.1.4","Microcomputador","Fortaleza","259329","domicílios",1
"5.1.4.1.1.4","Microcomputador","Fortim","311","domicílios",1
"5.1.4.1.1.4","Microcomputador","Frecheirinha","315","domicílios",1
"5.1.4.1.1.4","Microcomputador","General Sampaio","60","domicílios",1
"5.1.4.1.1.4","Microcomputador","Graça","226","domicílios",1
"5.1.4.1.1.4","Microcomputador","Granja","793","domicílios",1
"5.1.4.1.1.4","Microcomputador","Granjeiro","32","domicílios",1
"5.1.4.1.1.4","Microcomputador","Groaíras","381","domicílios",1
"5.1.4.1.1.4","Microcomputador","Guaiúba","445","domicílios",1
"5.1.4.1.1.4","Microcomputador","Guaraciaba do Norte","943","domicílios",1
"5.1.4.1.1.4","Microcomputador","Guaramiranga","112","domicílios",1
"5.1.4.1.1.4","Microcomputador","Hidrolândia","479","domicílios",1
"5.1.4.1.1.4","Microcomputador","Horizonte","1783","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ibaretama","126","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ibiapina","525","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ibicuitinga","160","domicílios",1
"5.1.4.1.1.4","Microcomputador","Icapuí","342","domicílios",1
"5.1.4.1.1.4","Microcomputador","Icó","1388","domicílios",1
"5.1.4.1.1.4","Microcomputador","Iguatu","4327","domicílios",1
"5.1.4.1.1.4","Microcomputador","Independência","432","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ipaporanga","89","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ipaumirim","312","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ipu","1174","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ipueiras","644","domicílios",1
"5.1.4.1.1.4","Microcomputador","Iracema","390","domicílios",1
"5.1.4.1.1.4","Microcomputador","Irauçuba","353","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itaiçaba","168","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itaitinga","873","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itapajé","1163","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itapipoca","3259","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itapiúna","287","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itarema","341","domicílios",1
"5.1.4.1.1.4","Microcomputador","Itatira","274","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jaguaretama","317","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jaguaribara","326","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jaguaribe","1132","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jaguaruana","652","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jardim","449","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jati","177","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jijoca de Jericoacoara","331","domicílios",1
"5.1.4.1.1.4","Microcomputador","Juazeiro do Norte","15560","domicílios",1
"5.1.4.1.1.4","Microcomputador","Jucás","367","domicílios",1
"5.1.4.1.1.4","Microcomputador","Lavras da Mangabeira","674","domicílios",1
"5.1.4.1.1.4","Microcomputador","Limoeiro do Norte","2936","domicílios",1
"5.1.4.1.1.4","Microcomputador","Madalena","271","domicílios",1
"5.1.4.1.1.4","Microcomputador","Maracanaú","10197","domicílios",1
"5.1.4.1.1.4","Microcomputador","Maranguape","3253","domicílios",1
"5.1.4.1.1.4","Microcomputador","Marco","467","domicílios",1
"5.1.4.1.1.4","Microcomputador","Martinópole","226","domicílios",1
"5.1.4.1.1.4","Microcomputador","Massapê","897","domicílios",1
"5.1.4.1.1.4","Microcomputador","Mauriti","742","domicílios",1
"5.1.4.1.1.4","Microcomputador","Meruoca","252","domicílios",1
"5.1.4.1.1.4","Microcomputador","Milagres","559","domicílios",1
"5.1.4.1.1.4","Microcomputador","Milhã","297","domicílios",1
"5.1.4.1.1.4","Microcomputador","Miraíma","152","domicílios",1
"5.1.4.1.1.4","Microcomputador","Missão Velha","541","domicílios",1
"5.1.4.1.1.4","Microcomputador","Mombaça","620","domicílios",1
"5.1.4.1.1.4","Microcomputador","Monsenhor Tabosa","312","domicílios",1
"5.1.4.1.1.4","Microcomputador","Morada Nova","1644","domicílios",1
"5.1.4.1.1.4","Microcomputador","Moraújo","81","domicílios",1
"5.1.4.1.1.4","Microcomputador","Morrinhos","442","domicílios",1
"5.1.4.1.1.4","Microcomputador","Mucambo","369","domicílios",1
"5.1.4.1.1.4","Microcomputador","Mulungu","113","domicílios",1
"5.1.4.1.1.4","Microcomputador","Nova Olinda","235","domicílios",1
"5.1.4.1.1.4","Microcomputador","Nova Russas","1101","domicílios",1
"5.1.4.1.1.4","Microcomputador","Novo Oriente","521","domicílios",1
"5.1.4.1.1.4","Microcomputador","Ocara","262","domicílios",1
"5.1.4.1.1.4","Microcomputador","Orós","364","domicílios",1
"5.1.4.1.1.4","Microcomputador","Pacajus","1931","domicílios",1
"5.1.4.1.1.4","Microcomputador","Pacatuba","2699","domicílios",1
"5.1.4.1.1.4","Microcomputador","Pacoti","177","domicílios",1
"5.1.4.1.1.4","Microcomputador","Pacujá","151","domicílios",1
